CUSTOMER_SK,TOTAL_No_Of_PURCHASE,TOTAL_REVENUE,RECENCY,TOTAL_No_of_VISITS,DISTINCT_PRODUCTS,AVERAGE_SPEND,CITY_NM
64990056,348,1179.55985,110,34,131,34.69293676,HALIFAX
53394730,287,1179.25985,243,40,165,29.48149625,HALIFAX
21150615,399,1178.89977,242,42,185,28.06904214,HALIFAX
64957681,417,1178.81993,110,76,247,15.51078855,HALIFAX
58709615,349,1178.6899,111,38,260,31.01815526,STELLARTON
62364737,389,1178.51003,115,19,208,62.02684368,MISSISSAUG
35092146,291,1177.90981,250,15,136,78.52732067,HALIFAX
53228679,426,1177.20967,243,31,161,37.97450548,HALIFAX
28211729,278,1177.19979,245,49,186,24.02448551,HALIFAX
20844587,309,1176.48994,254,18,170,65.36055222,LANTZ
61077682,311,1176.48982,119,53,158,22.19792113,HALIFAX
66555270,269,1176.13981,124,12,181,98.01165083,
60515013,387,1175.86991,113,80,290,14.69837388,SHUBENACAD
26238110,445,1175.65992,242,82,210,14.3373161,SYDNEY MIN
23268565,486,1175.6099,243,35,114,33.58885429,HALIFAX
22211645,328,1174.4498,244,39,128,30.11409744,HALIFAX
53393862,330,1174.03967,286,18,144,65.22442611,HALIFAX
20874566,464,1173.87002,243,16,144,73.36687625,HALIFAX
64057120,396,1173.84983,115,28,255,41.92320821,
36792820,307,1173.78987,248,19,164,61.77841421,HALIFAX
58349875,317,1172.96991,126,30,157,39.098997,HALIFAX
36852153,309,1172.54983,242,27,195,43.42777148,MONCTON
59793646,344,1171.92989,111,38,241,30.84026026,HALIFAX
28675927,329,1171.57978,245,56,261,20.9210675,LOWER SACK
61371147,399,1170.68994,111,27,211,43.35888667,HALIFAX
20899387,297,1169.92984,257,16,192,73.120615,HALIFAX
50244430,396,1169.69995,243,32,252,36.55312344,HALIFAX
37466815,362,1169.17994,243,114,212,10.25596439,HALIFAX
38885522,317,1168.93979,257,17,187,68.76116412,HALIFAX
21258318,327,1168.76981,243,12,218,97.39748417,HALIFAX
39927909,334,1168.39991,246,31,212,37.69031968,HALIFAX
62339977,269,1168.13986,109,71,186,16.45267408,MAHONE BAY
58644881,356,1167.94986,111,34,217,34.35146647,HALIFAX
33415965,350,1166.65992,242,30,252,38.888664,HALIFAX
21316804,432,1166.18997,246,18,130,64.78833167,HALIFAX
62333887,368,1165.85983,109,29,218,40.2020631,HALIFAX
39432357,330,1165.79986,245,46,157,25.34347522,HALIFAX
21155311,322,1165.49982,264,18,201,64.74999,HALIFAX
20694092,387,1165.32991,243,55,227,21.18781655,HALIFAX
61508761,355,1165.16994,178,12,161,97.097495,HALIFAX
61698109,328,1164.9798,112,59,192,19.74542034,PORT WILLI
22211634,339,1164.96997,248,17,174,68.52764529,HALIFAX
59809317,316,1164.72992,115,20,169,58.236496,HALIFAX
58883851,329,1164.06983,111,38,146,30.63341658,HALIFAX
59564912,339,1163.72995,115,12,132,96.97749583,HALIFAX
23729982,396,1163.6499,242,38,185,30.62236579,GANDER
51762035,308,1163.63994,246,67,110,17.3677603,
39437724,265,1163.47989,243,17,114,68.43999353,HALIFAX
60816988,295,1163.34984,122,33,169,35.25302545,HALIFAX
59590401,399,1163.27001,115,20,138,58.1635005,HALIFAX
51278996,371,1163.10993,242,50,223,23.2621986,HALIFAX
61911034,432,1163.05988,110,141,216,8.248651631,KINGSTON
33445925,468,1162.68995,242,99,334,11.74434293,SYDNEY
21198409,325,1162.12985,243,11,197,105.6481682,HALIFAX
61754560,342,1161.30987,110,42,230,27.650235,PICTOU
53223269,299,1160.34979,243,28,189,41.44106393,HALIFAX
58892208,321,1160.27989,132,10,223,116.027989,HALIFAX
58872284,313,1159.48989,110,30,117,38.649663,HALIFAX
33449455,303,1159.41965,250,14,179,82.81568929,ST ALBANS
23602975,397,1159.3799,242,68,110,17.04970441,DARTMOUTH
42430668,402,1158.68995,243,39,253,29.70999872,
36520958,331,1158.3899,244,42,130,27.5807119,HALIFAX
60025978,363,1157.04988,109,93,264,12.44139656,LOWER SACK
59462841,335,1155.21976,109,69,194,16.74231536,HALIFAX
24330627,290,1155.13982,243,29,168,39.83240759,HALIFAX
53323662,332,1154.94987,242,25,169,46.1979948,WELLINGTON
23812284,342,1154.86995,244,19,155,60.78262895,HALIFAX
59009314,359,1153.69982,109,39,153,29.58204667,HALIFAX
36838496,336,1153.03982,245,30,209,38.43466067,HALIFAX
21225305,322,1152.91968,243,13,142,88.68612923,HALIFAX
59506145,314,1152.52986,113,25,177,46.1011944,HALIFAX
40142100,292,1152.38981,256,40,179,28.80974525,SCANDIA
21969872,343,1151.9999,245,25,181,46.079996,ETOBICOKE
58886857,374,1151.76996,117,12,200,95.98083,HALIFAX
59583707,322,1150.88981,110,45,148,25.57532911,HALIFAX
39751608,322,1150.52996,242,52,174,22.12557615,HALIFAX
40025356,355,1150.43994,244,41,201,28.05951073,TORONTO
36877270,328,1149.73995,252,25,148,45.989598,CHARLIE LA
64946496,444,1149.71999,109,82,126,14.02097549,HALIFAX
60368645,405,1149.41993,109,58,100,19.817585,HALIFAX
20662386,338,1149.30986,249,22,191,52.24135727,HALIFAX
22572914,403,1149.17998,244,65,248,17.679692,HALIFAX
59427761,376,1148.87996,115,7,184,164.1257086,HALIFAX
64593318,289,1148.74977,110,31,147,37.05644419,HALIFAX
39833237,312,1148.54976,248,12,178,95.71248,HALIFAX
27966388,310,1148.50988,245,21,123,54.69094667,
61366111,337,1148.50975,110,19,178,60.44788158,UPPER TANT
25692862,304,1148.11994,244,21,187,54.6723781,GLACE BAY
51899964,423,1147.96995,245,25,215,45.918798,WARKWORTH
22114407,402,1147.83992,245,21,120,54.65904381,HALIFAX
58710710,336,1147.83989,109,55,160,20.86981618,HALIFAX
37709568,360,1147.25996,247,27,189,42.49110963,HALIFAX
23839601,382,1147.01997,242,57,207,20.12315737,LAKE ECHO
21969042,323,1146.21986,252,13,170,88.17075846,HALIFAX
59506859,619,1146.17992,109,92,206,12.45847739,HALIFAX
62343913,315,1145.93991,113,41,216,27.9497539,HALIFAX
36783305,317,1144.9599,253,21,224,54.5219,TORONTO
22498448,318,1144.40975,244,28,178,40.87177679,HALIFAX
58898556,368,1144.33,111,22,211,52.015,CLARENVILL
21156633,320,1143.92998,247,17,191,67.28999882,HALIFAX
66354034,398,1143.45999,109,52,245,21.98961519,HALIFAX
59608211,426,1143.38993,110,18,255,63.52166278,HALIFAX
60432818,341,1143.22988,111,39,150,29.31358667,HALIFAX
21472496,371,1143.12991,249,13,189,87.93307,HALIFAX
59504342,391,1142.93994,110,30,191,38.097998,HALIFAX
39937443,350,1142.38988,111,20,224,57.119494,MONCTON
66081016,333,1142.2899,128,29,140,39.3893069,TORONTO
65216082,307,1142.26994,109,26,244,43.93345923,HALIFAX
39355816,350,1141.54992,242,54,239,21.13981333,HALIFAX
42478355,349,1140.27993,242,52,199,21.92846019,HALIFAX
39354929,253,1138.9699,248,40,112,28.4742475,HALIFAX
22114416,348,1138.65991,245,20,130,56.9329955,HALIFAX
58648980,310,1138.64993,111,34,177,33.48970382,HALIFAX
21611748,386,1138.63,245,13,229,87.58692308,HALIFAX
58728563,360,1138.42988,110,29,157,39.25620276,HALIFAX
39843378,379,1138.05993,110,61,178,18.65672016,HALIFAX
38858903,358,1137.8398,247,12,201,94.81998333,ST. JOHN'S
37474820,389,1137.77989,246,11,250,103.4345355,SHELBURNE
40173099,312,1137.76975,248,30,170,37.92565833,HALIFAX
58234819,333,1137.40987,112,20,177,56.8704935,HALIFAX
58255810,262,1136.21968,115,25,167,45.4487872,HALIFAX
22287893,339,1136.14993,244,66,157,17.21439288,HALIFAX
59427017,359,1134.97994,111,76,174,14.93394658,HALIFAX
22750439,397,1134.89999,242,64,167,17.73281234,HALIFAX
58743727,906,1134.729,186,9,43,126.081,BEAVER BAN
60291471,477,1134.71992,114,36,125,31.51999778,HALIFAX
51676276,348,1134.63988,242,99,191,11.46100889,HALIFAX
58662262,267,1134.61982,112,19,113,59.71683263,HALIFAX
64736191,340,1134.56993,115,31,209,36.59903,MONTREAL
22114707,378,1134.32993,244,51,137,22.24176333,HALIFAX
35103641,298,1134.16989,251,23,168,49.31173435,CHESTER
39828563,311,1133.94994,247,52,154,21.80672962,HALIFAX
62505120,317,1133.85982,112,40,223,28.3464955,HALIFAX
37474885,391,1133.15992,255,161,257,7.038260372,DARTMOUTH
51902159,333,1132.92991,244,42,158,26.97452167,WEST VANCO
60633735,290,1131.92987,117,14,192,80.85213357,FREDERICTO
37367430,370,1131.58988,247,23,160,49.19956,HALIFAX
39424592,258,1131.42983,243,45,142,25.14288511,HALIFAX
53111109,331,1131.35981,245,22,184,51.42544591,HALIFAX
39137977,342,1131.26996,243,41,182,27.59195024,
35116781,278,1131.05987,118,7,188,161.5799814,HALIFAX
58297643,378,1131.01994,109,55,221,20.56399891,HALIFAX
59733736,457,1129.68996,112,39,257,28.96640923,HALIFAX
22760741,326,1128.98987,246,37,213,30.51323973,HALIFAX
51849441,336,1128.61986,112,34,194,33.19470176,HALIFAX
39022570,324,1128.53985,246,37,212,30.50107703,WINDSOR
60918507,331,1128.45987,109,35,198,32.24171057,HALIFAX
20675111,257,1128.22982,249,29,157,38.90447655,HALIFAX
60294733,345,1127.97989,109,40,143,28.19949725,HALIFAX
64948631,355,1127.81997,110,30,193,37.593999,HALIFAX
58232932,274,1127.03975,112,19,170,59.31788158,MONTREAL
60592908,317,1126.82988,128,25,200,45.0731952,UPPER MUSQ
33458372,361,1126.47993,242,26,170,43.32615115,LEWIS LAKE
40046716,334,1125.21994,245,37,253,30.41134973,VANCOUVER
22589234,287,1125.16985,247,46,176,24.46021413,HALIFAX
37636234,425,1124.82997,247,35,188,32.13799914,HALIFAX
53575935,311,1124.73992,248,17,200,66.16117176,HALIFAX
23494298,384,1124.43968,246,39,79,28.83178667,HALIFAX
40169938,277,1124.34978,242,46,177,24.44238652,HALIFAX
58837533,370,1123.6499,111,26,249,43.21730385,HALIFAX
40169314,337,1123.44992,267,28,207,40.12321143,MONCTON
61050053,302,1123.29988,118,38,201,29.56052316,HALIFAX
23258477,267,1123.29969,262,19,101,59.12103632,HALIFAX
23592720,296,1123.25994,243,39,159,28.80153692,HALIFAX
22208976,277,1123.08985,244,17,168,66.06410882,HALIFAX
61708591,395,1123.04992,128,35,273,32.08714057,HALIFAX
64792778,416,1122.97999,137,30,250,37.43266633,BEDFORD
22903049,363,1122.93989,245,100,255,11.2293989,LOWER SACK
66082390,340,1122.87988,113,52,195,21.59384385,HALIFAX
30040961,299,1122.8198,248,26,113,43.18537692,HALIFAX
22206132,363,1122.58992,243,23,234,48.80825739,HALIFAX
60274178,312,1121.62974,109,58,169,19.33844379,HALIFAX
59713337,393,1121.42995,110,38,204,29.51131447,HALIFAX
41547692,295,1120.63989,255,27,138,41.50518111,CHARTERS S
21602075,269,1120.34971,245,29,129,38.63274862,HALIFAX
37708163,337,1120.11993,243,14,157,80.00856643,HALIFAX
22352041,356,1119.81994,244,16,188,69.98874625,HALIFAX
37052128,368,1119.48995,243,83,189,13.48783072,HALIFAX
41538666,307,1119.18988,242,28,198,39.97106714,HALIFAX
60781779,346,1118.94973,173,64,156,17.48358953,HALIFAX
40173502,324,1118.90993,262,15,170,74.59399533,CALGARY
62350454,348,1118.37994,114,16,217,69.89874625,GOOSEBERRY
58872349,245,1117.80985,111,11,138,101.6190773,HALIFAX
63380727,336,1117.75991,110,58,192,19.27172259,HALIFAX
39353074,323,1117.65982,261,50,130,22.3531964,KENTVILLE
21160843,433,1117.06996,245,32,245,34.90843625,TANGIER
60592475,344,1116.6299,114,39,199,28.6315359,HALIFAX
22153069,747,1116.36986,242,74,143,15.08607919,HALIFAX
22114386,543,1115.83988,245,41,104,27.21560683,HALIFAX
64892800,350,1115.02993,112,37,184,30.13594405,HALIFAX
27788145,328,1114.95984,244,27,171,41.29480889,HALIFAX
22284396,394,1114.91993,248,12,141,92.90999417,HALIFAX
24330715,355,1114.80991,242,35,201,31.85171171,HALIFAX
59324104,258,1114.0499,114,22,117,50.63863182,HALIFAX
50108815,341,1113.62984,244,54,206,20.62277481,
64878737,325,1112.96978,112,30,214,37.09899267,
64795992,331,1112.23994,110,20,162,55.611997,WELLINGTON
22338418,346,1111.49985,245,12,179,92.6249875,HALIFAX
60450714,499,1111.42,109,55,218,20.20763636,HALIFAX
60331466,312,1111.41992,110,20,191,55.570996,WELLINGTON
52863090,326,1110.88,249,16,130,69.43,HALIFAX
59971302,337,1110.41968,115,10,124,111.041968,HALIFAX
59489010,389,1109.38995,109,108,217,10.27212917,HALIFAX
22339180,279,1108.45976,242,66,168,16.79484485,HALIFAX
62369271,336,1108.33988,132,61,240,18.16950623,HALIFAX
62505663,289,1108.3098,110,12,219,92.35915,HALIFAX
61116159,335,1107.88991,110,17,228,65.16999471,GLACE BAY
22114139,300,1107.55989,242,15,179,73.837326,HALIFAX
58883832,344,1106.95992,113,21,207,52.71237714,HALIFAX
61045707,349,1105.81997,115,24,188,46.07583208,HALIFAX
59564024,345,1105.63966,111,31,193,35.66579548,HALIFAX
51904814,384,1105.5699,244,43,192,25.71092791,HALIFAX
60115750,372,1104.92979,109,38,57,29.07709974,HALIFAX
51845547,435,1104.72989,242,59,266,18.72423542,HALIFAX
51878031,357,1103.80994,255,26,178,42.45422846,COLDBROOK
65774447,286,1103.68976,110,14,139,78.83498286,
58300838,245,1103.32969,111,16,167,68.95810563,HALIFAX
34432049,350,1103.31989,242,36,233,30.64777472,CALGARY
41524871,289,1102.86988,242,36,165,30.63527444,HALIFAX
52623407,227,1102.86977,243,20,95,55.1434885,HALIFAX
40046262,361,1102.23994,261,21,138,52.48761619,ILDERTON
21178390,251,1102.2398,247,17,115,64.83763529,HALIFAX
63196718,323,1102.06997,109,29,209,38.00241276,REGINA
22341111,465,1102.02992,247,42,202,26.23880762,TRURO
61774534,337,1101.24987,110,21,219,52.44047,HALIFAX
59976450,304,1101.08984,113,43,195,25.60674047,HALIFAX
21428776,350,1101.05982,245,50,209,22.0211964,TERENCE BA
61050031,318,1100.96993,110,16,199,68.81062063,ANTIGONISH
52431296,423,1100.64992,248,27,229,40.76481185,
59564900,324,1100.60991,111,36,174,30.5724975,HALIFAX
64072177,304,1100.3599,113,30,201,36.67866333,HALIFAX
62331425,311,1100.03993,111,81,181,13.58073988,HALIFAX
58643798,319,1099.89985,117,30,190,36.66332833,HALIFAX
39446821,408,1099.05997,248,38,209,28.92263079,KINGSTON
59650907,327,1098.19989,110,8,248,137.2749863,HALIFAX
23638151,383,1097.88987,243,25,198,43.9155948,HALIFAX
39448580,407,1097.49993,242,38,176,28.88157711,HALIFAX
59566464,339,1097.3199,109,65,181,16.88184462,HALIFAX
59505875,419,1097.22989,112,26,178,42.20114962,HALIFAX
21469602,315,1096.91986,250,16,179,68.55749125,HALIFAX
40096287,388,1096.7499,248,24,213,45.6979125,HALIFAX
61473613,297,1096.65988,145,19,174,57.71894105,HALIFAX
61364303,323,1095.79984,110,20,213,54.789992,HALIFAX
23723536,306,1095.47984,242,53,190,20.66943094,PARADISE
39435953,388,1095.43995,242,61,240,17.95803197,HALIFAX
34836621,299,1095.29995,242,17,147,64.42940882,HALIFAX
60543626,351,1095.06993,110,25,216,43.8027972,HALIFAX
25703435,384,1094.90002,255,17,224,64.40588353,NEW MARYLA
36797009,308,1094.50991,275,16,195,68.40686938,HALIFAX
60745437,279,1094.43979,113,17,73,64.37881118,DARTMOUTH
66587550,369,1094.04985,109,51,129,21.45195784,HALIFAX
59537095,319,1093.83983,112,12,141,91.15331917,HALIFAX
34493734,391,1093.25985,243,22,136,49.69362955,HALIFAX
59063280,335,1093.06996,154,12,230,91.08916333,SCARBOROUG
64655051,387,1092.86993,113,36,265,30.35749806,
60641225,362,1092.37995,109,43,175,25.40418488,HALIFAX
61885915,251,1091.05963,117,19,125,57.42419105,MONTREAL
37160513,331,1091.0098,146,14,223,77.92927143,HALIFAX
61351219,319,1090.97973,109,20,140,54.5489865,HALIFAX
35118062,376,1090.69993,248,36,268,30.29722028,DARTMOUTH
59982485,425,1090.09996,115,49,281,22.24693796,HALIFAX
53228344,329,1090.05989,251,21,142,51.90761381,HALIFAX
22386433,257,1090.04992,245,44,130,24.77386182,HALIFAX
39548890,313,1089.84983,111,26,195,41.91730115,HALIFAX
21623382,373,1089.31997,245,26,171,41.89692192,HALIFAX
62303606,390,1089.24987,109,46,171,23.679345,HALIFAX
21438486,290,1089.10986,265,6,204,181.51831,HALIFAX
61053812,411,1088.04996,110,61,235,17.83688459,HALIFAX
51920641,349,1087.95987,269,31,177,35.09547968,GRAND FALL
25784479,281,1087.8299,250,26,143,41.83961154,GLEN HAVEN
52882152,282,1087.00981,290,11,147,98.81907364,HALIFAX
33225492,268,1086.93974,243,48,154,22.64457792,HALIFAX
62341494,291,1086.91987,120,15,181,72.46132467,HALIFAX
22300953,347,1086.54984,244,20,140,54.327492,HALIFAX
60510898,238,1086.49966,120,13,133,83.57689692,HALIFAX
60331118,479,1086.1699,120,28,330,38.79178214,HALIFAX
36174219,347,1085.95989,143,41,244,26.48682659,SHELBURNE
23785585,390,1085.0299,245,13,170,83.46383846,HALIFAX
34946554,340,1084.66996,261,16,178,67.7918725,STRATFORD
39448879,363,1084.28999,243,25,238,43.3715996,HALIFAX
60916447,247,1084.18974,111,28,163,38.72106214,HALIFAX
21725038,279,1084.05982,247,11,207,98.55089273,HALIFAX
60579873,308,1083.68988,110,55,169,19.70345236,DARTMOUTH
64220908,334,1083.57994,109,12,187,90.29832833,HALIFAX
61122864,332,1083.49983,114,16,107,67.71873938,HALIFAX
59427809,249,1083.0298,110,58,100,18.67292759,HALIFAX
58818135,337,1082.82994,115,19,197,56.99104947,HALIFAX
51840723,346,1082.55989,243,43,246,25.1758114,HALIFAX
59071449,315,1082.28994,112,28,155,38.65321214,HALIFAX
62362940,345,1082.16984,109,17,186,63.65704941,HALIFAX
64902185,300,1082.12992,110,40,177,27.053248,HALIFAX
36180191,286,1082.05994,255,27,155,40.07629407,HALIFAX
37126522,301,1082.04994,251,12,180,90.17082833,HALIFAX
58892085,331,1081.67973,112,37,156,29.2345873,HALIFAX
58316050,350,1081.54989,111,33,207,32.77423909,HALIFAX
23622971,431,1081.50995,243,49,213,22.07163163,HAMPTON
64724603,310,1081.32986,110,24,169,45.05541083,WALLACE
59427700,499,1081.26999,109,82,238,13.18621939,HALIFAX
36541548,322,1081.01961,242,37,117,29.21674622,COURTENAY
59912514,297,1080.91988,112,43,213,25.13767163,HALIFAX
59609732,494,1080.61994,112,44,204,24.55954409,TRURO
22245275,344,1079.9299,248,22,170,49.08772273,ST. JOHN'S
58647230,398,1079.72992,112,25,229,43.1891968,TANGIER
28295759,297,1079.67996,247,38,174,28.41263053,HALIFAX
58642275,329,1079.58991,110,10,215,107.958991,HALIFAX
62437007,344,1079.10993,109,27,243,39.96703444,HALIFAX
23617158,347,1078.40991,263,19,163,56.75841632,SUMMERSIDE
22830728,358,1078.01994,246,44,194,24.50045318,HALIFAX
35112939,255,1077.98981,244,16,181,67.37436313,HALIFAX
36875981,263,1077.93982,252,42,108,25.66523381,TORONTO
59589581,302,1077.53985,109,21,163,51.31142143,PETITE RIV
36172216,373,1077.26996,267,23,264,46.83782435,SACKVILLE
23293455,244,1077.19978,242,20,124,53.859989,MONTREAL
27990676,278,1076.91986,253,17,157,63.34822706,
34336265,386,1076.89999,242,21,156,51.2809519,HALIFAX
59727835,236,1076.54983,109,30,135,35.88499433,HALIFAX
21476257,282,1076.41987,244,38,129,28.32683868,HALIFAX
60427683,260,1076.15972,132,9,144,119.5733022,HALIFAX
58869543,312,1075.99988,112,15,161,71.73332533,HALIFAX
41544659,324,1075.80992,244,18,200,59.76721778,HALIFAX
63725719,343,1075.49995,110,28,235,38.4107125,HALIFAX
59310872,282,1075.16991,154,35,213,30.71914029,HALIFAX
39749603,284,1074.86979,243,19,135,56.57209421,HALIFAX
59427918,330,1074.53995,134,25,134,42.981598,HALIFAX
61764323,336,1074.45983,115,42,119,25.5823769,ROTHESAY
22307358,297,1074.16988,251,20,142,53.708494,HALIFAX
59563574,275,1072.82989,110,29,165,36.99413414,HALIFAX
52239284,311,1071.58978,255,22,139,48.70862636,
20819679,308,1071.53982,245,33,113,32.47090364,HALIFAX
22114385,400,1071.22999,243,36,152,29.75638861,HALIFAX
64059201,267,1070.45979,114,23,169,46.54173,HALIFAX
61155953,277,1070.03988,164,6,125,178.33998,HALIFAX
37731968,288,1069.80986,244,32,212,33.43155813,HALIFAX
59738298,380,1069.68993,109,117,163,9.142648974,HALIFAX
22308252,321,1069.05989,286,11,225,97.18726273,HALIFAX
52645768,327,1068.91991,259,37,194,28.8897273,HALIFAX
36367598,369,1068.45995,242,23,193,46.45478043,HALIFAX
59777126,411,1068.42966,122,20,125,53.421483,DARTMOUTH
60636562,340,1068.14996,110,16,220,66.7593725,TRURO
27909010,272,1068.06988,249,27,188,39.5581437,OAKFIELD
40043737,332,1067.0699,272,27,164,39.52110741,HALIFAX
61304445,408,1066.51989,109,64,195,16.66437328,HALIFAX
59983352,381,1066.31988,118,22,196,48.46908545,HALIFAX
39555052,385,1065.9999,242,65,187,16.39999846,HALIFAX
60641229,423,1065.95995,113,60,197,17.76599917,HALIFAX
52158010,324,1065.93994,247,17,185,62.70234941,HALIFAX
60441425,298,1065.76975,110,28,147,38.06320536,HALIFAX
26030416,299,1065.23985,248,19,205,56.06525526,THORBURN
23380837,370,1065.10991,242,47,103,22.66191298,HALIFAX
52239289,322,1064.76996,243,61,190,17.45524525,
40168114,252,1064.62978,246,7,161,152.0899686,HALIFAX
34447909,323,1064.14986,249,29,164,36.69482276,HALIFAX
59428139,426,1063.92983,109,81,237,13.13493617,HALIFAX
53237452,263,1063.34997,254,21,116,50.63571286,WOLFVILLE
34457174,383,1062.88994,242,45,198,23.61977644,FALL RIVER
33454097,304,1062.15999,242,28,57,37.93428536,BRIDGEWATE
62452781,365,1062.06988,111,15,206,70.80465867,ELLERSLIE
62490433,289,1061.9599,113,36,151,29.49888611,HALIFAX
28186109,352,1061.59984,244,41,200,25.89267902,HALIFAX
23582538,284,1061.56988,242,27,193,39.31740296,LOCKEPORT
22206885,357,1060.57993,242,31,206,34.21225581,HALIFAX
59679208,406,1060.36988,109,94,152,11.28053064,HALIFAX
58461636,262,1060.12983,109,29,145,36.55620103,HALIFAX
58441501,323,1059.91993,123,13,241,81.53230231,HALIFAX
39314752,247,1059.54968,247,13,109,81.50382154,HALIFAX
37148094,300,1059.27984,244,66,146,16.04969455,HALIFAX
51084193,374,1059.12991,248,18,208,58.84055056,TORONTO
58641079,289,1058.95992,119,24,190,44.12333,HALIFAX
61823378,291,1058.85992,112,10,217,105.885992,BRAMPTON
53234418,245,1058.57967,242,18,135,58.80998167,HALIFAX
23796346,312,1058.55991,242,53,201,19.97282849,HALIFAX
58644647,362,1058.55984,111,21,169,50.40761143,HALIFAX
40166950,310,1058.44984,248,29,195,36.49827034,HALIFAX
64025452,393,1058.15995,123,37,212,28.59891757,PRINCE GEO
58358122,670,1057.70996,109,139,198,7.609424172,HALIFAX
37473438,382,1057.19995,244,42,169,25.17142738,HALIFAX
60449872,269,1056.86988,110,24,165,44.036245,HALIFAX
62507580,299,1056.46974,115,26,142,40.63345154,HALIFAX
59469160,296,1056.34988,109,22,136,48.01590364,HALIFAX
34323855,296,1056.3399,243,10,154,105.63399,HALIFAX
22594838,287,1055.54989,244,28,198,37.69821036,HALIFAX
36765413,404,1055.31997,249,26,243,40.58922962,HALIFAX
59578245,361,1055.10998,109,13,87,81.16230615,HALIFAX
35103930,275,1055.00973,244,29,125,36.37964586,WINDSOR
59542464,321,1054.84973,121,16,82,65.92810813,HALIFAX
61303383,250,1054.83976,128,22,155,47.94726182,HALIFAX
39354142,337,1054.65988,245,14,231,75.33284857,HALIFAX
23742881,283,1054.37987,246,12,157,87.86498917,PORTUGUESE
53792038,283,1053.9899,287,42,157,25.09499762,
41538202,297,1053.98988,243,13,158,81.07614462,HALIFAX
58638857,544,1053.44984,110,57,196,18.48157614,HALIFAX
58777813,331,1052.35993,109,48,215,21.92416521,HALIFAX
59919619,309,1051.53993,109,25,142,42.0615972,HALIFAX
62333378,411,1051.37993,115,34,174,30.92293912,NORTH SAAN
28298973,325,1051.28985,245,25,160,42.051594,HALIFAX
21099746,271,1050.91986,244,36,189,29.19221833,HALIFAX
59502363,300,1050.9099,109,36,225,29.19194167,HALIFAX
39946090,294,1050.81987,247,28,183,37.52928107,HALIFAX
61742353,326,1050.60996,110,32,229,32.83156125,CALEDONIA
58639848,335,1050.17972,110,41,162,25.61413951,HALIFAX
21641382,354,1049.95988,249,25,248,41.9983952,HALIFAX
58587423,368,1049.52993,119,13,242,80.73307154,HALIFAX
23678500,276,1048.84986,249,35,172,29.96713886,DARTMOUTH
62456145,317,1048.18997,109,50,176,20.9637994,HALIFAX
51902161,328,1047.9499,247,28,241,37.42678214,HALIFAX
61137876,318,1047.80991,112,44,209,23.81386159,HALIFAX
40174583,317,1047.76991,243,32,190,32.74280969,HALIFAX
28753416,412,1047.69,246,59,244,17.75745763,HALIFAX
58393475,299,1047.6299,111,56,137,18.70767679,HALIFAX
39427370,249,1047.10988,248,17,123,61.59469882,HALIFAX
29344774,385,1046.44989,248,48,194,21.80103938,WESTMOUNT
34341182,260,1046.23968,244,15,103,69.749312,HALIFAX
39835337,340,1045.28993,261,12,198,87.10749417,HALIFAX
23485777,335,1045.23993,245,16,226,65.32749563,HALIFAX
22007012,286,1045.06984,244,51,102,20.49156549,HALIFAX
22163939,303,1044.50982,245,20,218,52.225491,HALIFAX
61052934,259,1042.94984,111,23,121,45.34564522,
40233993,322,1042.84984,245,34,198,30.67205412,LAKESIDE
37153883,318,1042.64997,242,29,179,35.95344724,HALIFAX
59540638,316,1042.63989,119,22,167,47.39272227,HALIFAX
62662704,351,1041.64993,115,20,201,52.0824965,HALIFAX
61769292,302,1041.61991,130,20,199,52.0809955,HALIFAX
59487328,289,1041.3398,110,64,96,16.27093438,HALIFAX
23743260,290,1041.29987,243,25,171,41.6519948,HALIFAX
40172922,377,1040.86999,245,28,170,37.17392821,HALIFAX
40174927,300,1040.81981,264,15,188,69.38798733,HALIFAX
23748390,332,1040.58,245,23,156,45.2426087,HALIFAX
22836781,361,1040.52987,242,33,82,31.53120818,LOWER SACK
51887253,242,1040.49979,243,5,158,208.099958,HALIFAX
36388992,351,1040.11985,243,20,140,52.0059925,DARTMOUTH
20853553,313,1039.88987,254,22,171,47.26772136,HALIFAX
36833305,258,1039.54977,248,24,165,43.31457375,BEDFORD
51077005,329,1039.53999,256,15,130,69.302666,GLOUCESTER
51904813,422,1038.68997,242,69,274,15.05347783,HALIFAX
61339408,358,1038.05997,123,60,208,17.3009995,DARTMOUTH
22283220,345,1038.00985,244,36,116,28.83360694,HALIFAX
59618322,319,1037.8999,111,43,149,24.13720698,HALIFAX
59519904,356,1037.52987,175,15,200,69.168658,NEW GLASGO
28430980,319,1037.40996,242,46,193,22.55239043,HALIFAX
22208950,379,1037.3999,251,15,205,69.15999333,HALIFAX
52237805,269,1036.88996,270,18,155,57.60499778,
34376658,246,1036.86984,246,27,187,38.40258667,HALIFAX
64888808,316,1036.71989,115,34,210,30.49176147,HALIFAX
41531130,336,1036.56994,109,88,233,11.77920386,KINGSTON
59037807,299,1036.32972,120,13,100,79.71767077,HALIFAX
60806377,334,1035.81985,110,18,188,57.54554722,HALIFAX
59503011,395,1035.73991,109,38,182,27.25631342,HALIFAX
64930707,368,1035.41976,123,14,161,73.95855429,HALIFAX
20991967,294,1034.60984,245,26,164,39.79268615,HALIFAX
20687723,303,1034.56987,242,36,226,28.73805194,HAMMONDS P
64985682,263,1034.52975,115,12,179,86.2108125,HALIFAX
